lat	lon	ele
42.812168	0.409118	922
42.812069	0.409077	922
42.81197	0.409068	922
42.811882	0.409097	922
42.811802	0.409165	922
42.811733	0.409242	922
42.81168	0.409325	923
42.811638	0.409412	924
42.811596	0.409488	925
42.811546	0.409558	925
42.811508	0.409623	926
42.811474	0.409685	927
42.811443	0.409748	928
42.811409	0.409808	929
42.811386	0.409877	930
42.811344	0.40994	930
42.811314	0.410002	930
42.811272	0.410067	930
42.811245	0.41013	931
42.811199	0.410192	931
42.811165	0.41026	931
42.811134	0.410327	932
42.8111	0.410397	932
42.811058	0.410468	933
42.811028	0.410532	933
42.811001	0.410595	933
42.81097	0.410657	934
42.810955	0.410723	934
42.810921	0.410793	935
42.81089	0.410862	935
42.810863	0.410928	936
42.810833	0.410993	936
42.810799	0.41105	937
42.810757	0.41109	937
42.810711	0.41109	938
42.810677	0.411068	938
42.810677	0.411007	939
42.810661	0.410933	939
42.810669	0.410858	939
42.810692	0.410785	939
42.810718	0.410715	940
42.810749	0.410647	940
42.810783	0.410565	940
42.810814	0.410487	940
42.810848	0.410413	941
42.810879	0.410342	941
42.810921	0.410265	941
42.810955	0.41019	942
42.810978	0.410113	943
42.811001	0.410037	944
42.811035	0.409962	945
42.811058	0.409892	945
42.8111	0.409823	946
42.811123	0.409752	946
42.81115	0.409673	947
42.81115	0.409595	947
42.811142	0.409527	948
42.811108	0.409468	948
42.811077	0.409422	948
42.811028	0.409388	947
42.810963	0.409375	947
42.810898	0.409365	948
42.810841	0.409355	948
42.810783	0.409343	948
42.810718	0.40933	948
42.810654	0.409315	948
42.810589	0.409303	949
42.810524	0.409297	949
42.810448	0.409297	950
42.810383	0.409298	950
42.810318	0.409307	951
42.810245	0.409317	951
42.810181	0.40933	951
42.810108	0.409352	952
42.810036	0.40938	952
42.809959	0.409413	952
42.809887	0.409455	953
42.809814	0.409502	953
42.809742	0.409555	953
42.809677	0.409608	954
42.809612	0.409667	954
42.809547	0.409723	954
42.809483	0.40978	954
42.809414	0.409835	955
42.809349	0.409887	955
42.809284	0.409937	955
42.809219	0.409985	955
42.809147	0.410025	956
42.809074	0.410065	956
42.809009	0.410103	956
42.808945	0.410142	956
42.808872	0.410183	956
42.808804	0.410218	956
42.808739	0.410252	957
42.808666	0.410283	957
42.808601	0.41032	957
42.808536	0.410355	957
42.808472	0.410393	957
42.808414	0.410438	957
42.808357	0.410488	957
42.8083	0.410542	958
42.808243	0.410597	958
42.808178	0.410657	959
42.808121	0.410722	959
42.808056	0.410783	959
42.807991	0.410842	959
42.807918	0.4109	960
42.807854	0.410955	960
42.807781	0.411008	960
42.807697	0.411067	960
42.807625	0.411125	960
42.807545	0.411187	960
42.807461	0.411248	960
42.807381	0.411313	960
42.807293	0.411377	960
42.807209	0.411442	960
42.807129	0.41151	960
42.807041	0.41158	960
42.80695	0.411647	960
42.806862	0.411715	961
42.806763	0.411793	961
42.806675	0.411872	961
42.806576	0.411952	961
42.806484	0.412033	961
42.806396	0.412117	960
42.806297	0.412195	960
42.806202	0.412262	960
42.806095	0.412292	960
42.805988	0.412305	960
42.805893	0.412282	960
42.805794	0.412253	960
42.805706	0.412228	960
42.805614	0.412205	960
42.805527	0.412187	960
42.805435	0.412172	960
42.80534	0.412153	960
42.805248	0.412138	960
42.805153	0.412115	960
42.805046	0.412093	960
42.804939	0.412067	961
42.804825	0.412025	961
42.80471	0.411957	960
42.804588	0.411867	960
42.804478	0.411768	959
42.804344	0.41169	958
42.804199	0.411652	957
42.804043	0.41164	957
42.803883	0.411632	956
42.803711	0.411617	954
42.803547	0.41158	952
42.803394	0.411517	951
42.803238	0.411435	949
42.803085	0.411352	948
42.802937	0.411267	947
42.802784	0.411185	945
42.802635	0.411117	944
42.802483	0.411063	943
42.802326	0.411022	941
42.802174	0.410995	941
42.802017	0.410985	940
42.801865	0.410995	939
42.801708	0.411023	939
42.801556	0.411055	939
42.801407	0.411092	939
42.801269	0.411128	939
42.801132	0.411162	939
42.80101	0.4112	939
42.80088	0.411237	939
42.800758	0.411263	938
42.800625	0.41127	938
42.800495	0.411262	938
42.800373	0.41124	938
42.800251	0.41121	938
42.800129	0.411182	939
42.800007	0.411152	939
42.799885	0.411122	939
42.79977	0.411088	939
42.799667	0.411055	939
42.799553	0.411012	939
42.799454	0.410943	940
42.799381	0.410845	940
42.799309	0.410725	940
42.799259	0.410585	940
42.799236	0.410432	940
42.79921	0.410262	941
42.799187	0.41009	941
42.79916	0.409913	940
42.799122	0.409747	940
42.799065	0.409587	940
42.799007	0.409425	939
42.798942	0.409277	939
42.798862	0.409143	939
42.798763	0.409028	939
42.798664	0.408933	938
42.798569	0.408852	938
42.798462	0.408773	938
42.798355	0.408695	937
42.798252	0.408622	937
42.798145	0.408547	937
42.798038	0.408473	938
42.797932	0.408397	938
42.797836	0.408322	938
42.797737	0.408252	938
42.797642	0.408182	938
42.797543	0.40811	939
42.797443	0.408037	939
42.797348	0.407965	939
42.797249	0.407902	939
42.797153	0.407838	939
42.797054	0.407778	939
42.796955	0.407727	939
42.79686	0.407677	939
42.796753	0.40763	939
42.796646	0.407583	939
42.796551	0.40753	940
42.796459	0.40746	940
42.796394	0.407368	940
42.796337	0.407257	940
42.796322	0.40714	941
42.796322	0.407018	941
42.796322	0.406897	941
42.796364	0.406785	942
42.796402	0.406693	942
42.796486	0.406642	942
42.796574	0.406587	942
42.796673	0.406547	942
42.796795	0.40651	942
42.796917	0.406483	943
42.79702	0.406463	943
42.797134	0.406442	943
42.797264	0.406407	944
42.797398	0.406377	944
42.79752	0.406345	944
42.797642	0.406315	945
42.797764	0.40628	945
42.797893	0.406238	945
42.798016	0.406202	945
42.798145	0.406168	946
42.79826	0.406133	946
42.798382	0.406095	946
42.798496	0.406057	946
42.798607	0.406017	946
42.798721	0.405978	946
42.798828	0.405938	946
42.798942	0.405895	946
42.799057	0.405847	946
42.799171	0.405795	946
42.799274	0.405737	945
42.799381	0.40567	945
42.799488	0.405595	944
42.799595	0.405513	943
42.79969	0.40543	943
42.799789	0.40535	942
42.799885	0.40527	941
42.799999	0.4052	940
42.800121	0.405137	940
42.800243	0.405087	939
42.800358	0.405045	939
42.800472	0.405013	939
42.800587	0.404982	939
42.800701	0.404947	939
42.800816	0.404913	939
42.800919	0.404888	939
42.801033	0.404867	939
42.801155	0.404842	939
42.801262	0.404817	939
42.801384	0.404792	939
42.801498	0.404765	939
42.801613	0.404743	939
42.801716	0.404725	939
42.80183	0.404718	939
42.801937	0.404713	939
42.802044	0.404717	939
42.802158	0.404722	939
42.802269	0.404723	939
42.802383	0.404718	938
42.802498	0.40471	938
42.802612	0.404695	938
42.802734	0.404673	938
42.802849	0.404635	937
42.802971	0.404582	937
42.803078	0.404515	937
42.803188	0.404448	936
42.803295	0.404375	936
42.80341	0.404298	935
42.803516	0.404222	935
42.803612	0.404147	934
42.803718	0.404075	934
42.803825	0.404005	934
42.803932	0.403938	934
42.804028	0.403875	934
42.804134	0.403815	934
42.804241	0.403762	934
42.804344	0.403715	934
42.804443	0.403673	934
42.804543	0.403638	935
42.804646	0.403608	935
42.804737	0.403582	935
42.804832	0.403558	936
42.804924	0.403537	936
42.805012	0.40352	936
42.805103	0.40351	937
42.805191	0.403502	937
42.805275	0.403493	938
42.805355	0.403488	938
42.805435	0.403483	939
42.805519	0.403475	939
42.805599	0.40347	939
42.805679	0.403463	939
42.805752	0.403453	940
42.80582	0.40344	940
42.805893	0.403423	941
42.805973	0.403403	941
42.806045	0.403382	942
42.806118	0.403355	942
42.806194	0.403328	943
42.806267	0.403308	943
42.806339	0.403283	944
42.806431	0.403257	944
42.806503	0.403228	944
42.806583	0.403197	945
42.806663	0.403165	945
42.806747	0.403133	945
42.806835	0.4031	945
42.806927	0.40307	945
42.807014	0.403043	946
42.807106	0.403017	946
42.807201	0.402987	946
42.807293	0.402958	946
42.807381	0.402928	946
42.80748	0.402898	946
42.807568	0.402872	946
42.807659	0.402842	946
42.807754	0.402812	946
42.807846	0.402785	946
42.807941	0.402753	946
42.808048	0.402718	946
42.808147	0.402687	946
42.808243	0.40265	946
42.808334	0.402608	946
42.80843	0.402555	946
42.808521	0.402498	946
42.808609	0.402433	946
42.808701	0.40236	946
42.808796	0.402288	946
42.80888	0.402217	945
42.80896	0.402147	945
42.809048	0.402078	945
42.809124	0.402	945
42.809196	0.40192	945
42.809254	0.401835	946
42.809246	0.401732	946
42.809227	0.401642	946
42.809162	0.40156	947
42.809124	0.401505	947
42.809017	0.401467	947
42.808945	0.401433	948
42.808872	0.401403	948
42.808781	0.401372	948
42.808708	0.401335	948
42.808628	0.401298	948
42.808544	0.401267	949
42.808479	0.40123	949
42.808407	0.401198	950
42.808342	0.401165	950
42.808277	0.401132	951
42.80822	0.401103	952
42.808155	0.401078	952
42.808098	0.401055	953
42.808048	0.401028	953
42.807999	0.400997	954
42.807941	0.400962	954
42.807896	0.400925	955
42.807846	0.40089	955
42.807804	0.400855	956
42.807774	0.400817	956
42.807739	0.400778	957
42.807716	0.40074	957
42.80769	0.400703	957
42.807667	0.40067	957
42.80764	0.400633	957
42.807617	0.400598	958
42.807594	0.400565	958
42.807568	0.400537	959
42.807552	0.400498	959
42.807529	0.400463	960
42.807503	0.400432	960
42.807472	0.400393	961
42.807446	0.400357	961
42.80743	0.400322	962
42.807407	0.400288	962
42.807381	0.400253	963
42.807365	0.400218	964
42.807331	0.400192	964
42.807301	0.400163	965
42.807266	0.400137	965
42.807236	0.400107	966
42.807201	0.400075	966
42.807163	0.400048	966
42.807121	0.400022	966
42.807079	0.399997	967
42.807041	0.399968	967
42.807007	0.399947	967
42.806972	0.39993	968
42.80695	0.399917	968
42.806927	0.399903	969
42.8069	0.399888	969
42.806877	0.399873	969
42.80685	0.39986	970
42.80682	0.39985	970
42.806797	0.399838	971
42.80677	0.399828	971
42.80674	0.399817	972
42.806713	0.399807	972
42.806675	0.399795	973
42.806641	0.399793	973
42.806606	0.399792	974
42.806576	0.39979	974
42.806553	0.39979	975
42.806519	0.399795	975
42.806484	0.399798	975
42.806446	0.399812	975
42.806404	0.399825	975
42.806374	0.399827	976
42.806332	0.399832	976
42.80629	0.399828	977
42.806259	0.399822	977
42.806225	0.399815	977
42.806187	0.399813	978
42.806152	0.399807	978
42.806118	0.399792	978
42.806087	0.399782	979
42.806053	0.399775	979
42.806015	0.399778	979
42.805973	0.39979	980
42.805931	0.399808	980
42.805893	0.399832	980
42.805859	0.399855	981
42.805828	0.399877	981
42.805801	0.399902	981
42.805771	0.399923	982
42.805744	0.399943	982
42.805721	0.39996	983
42.805687	0.399985	983
42.805664	0.40001	983
42.805641	0.400037	984
42.805607	0.40006	984
42.805576	0.40009	984
42.805542	0.400115	984
42.8055	0.400147	985
42.805485	0.400177	985
42.805462	0.400198	985
42.805435	0.400222	986
42.805405	0.400245	986
42.80537	0.40027	986
42.80534	0.400292	987
42.805298	0.400315	987
42.805248	0.40034	988
42.80521	0.400365	988
42.805161	0.40039	989
42.805126	0.400413	989
42.805077	0.400438	989
42.805012	0.400463	990
42.804974	0.400485	990
42.804932	0.400503	990
42.80489	0.400532	991
42.804859	0.400562	991
42.804825	0.40059	991
42.804794	0.400618	992
42.804752	0.400643	992
42.804722	0.400667	992
42.804672	0.400675	993
42.80463	0.400687	993
42.804588	0.400692	993
42.80455	0.400703	993
42.804516	0.400718	993
42.804485	0.400737	993
42.804466	0.400747	994
42.804451	0.400757	994
42.804409	0.400775	994
42.804378	0.4008	995
42.804336	0.40082	995
42.804306	0.40084	996
42.804264	0.400853	996
42.804222	0.400863	997
42.804184	0.400867	997
42.804134	0.400853	998
42.804092	0.400845	998
42.804054	0.400827	999
42.804012	0.400817	999
42.80397	0.400807	1000
42.803932	0.400798	1000
42.80389	0.400787	1000
42.803848	0.400778	1001
42.80381	0.400773	1001
42.803768	0.400775	1002
42.803726	0.400777	1002
42.803688	0.400785	1002
42.803654	0.400793	1002
42.803623	0.400795	1003
42.803589	0.400798	1003
42.803547	0.400805	1004
42.803516	0.400812	1004
42.803474	0.40082	1005
42.803432	0.400832	1005
42.803394	0.40084	1006
42.803331	0.400857	1006
42.80331	0.40086	1006
42.803265	0.400877	1007
42.803215	0.400885	1007
42.803158	0.400902	1008
42.803108	0.400915	1008
42.803051	0.40093	1009
42.803013	0.400943	1009
42.802963	0.400957	1010
42.802921	0.400967	1010
42.802872	0.400978	1010
42.802822	0.400983	1011
42.802776	0.400982	1011
42.802727	0.400985	1011
42.802685	0.400987	1011
42.802635	0.400992	1012
42.802597	0.400998	1012
42.802555	0.401005	1012
42.802513	0.401017	1013
42.802475	0.401018	1013
42.802448	0.401013	1014
42.80241	0.40102	1014
42.802368	0.401023	1014
42.802334	0.401025	1015
42.802296	0.401035	1015
42.802254	0.401032	1016
42.802212	0.401033	1016
42.802174	0.401042	1017
42.802132	0.401048	1017
42.80209	0.401052	1018
42.802059	0.401053	1018
42.802025	0.401055	1019
42.801994	0.401055	1020
42.80196	0.401063	1020
42.801929	0.40107	1020
42.801895	0.401068	1020
42.801865	0.401058	1021
42.80183	0.401035	1021
42.801815	0.400998	1022
42.8018	0.40096	1022
42.801781	0.400917	1022
42.801781	0.400877	1022
42.801792	0.400842	1023
42.801807	0.40081	1023
42.80183	0.400788	1024
42.801865	0.400768	1024
42.801895	0.400753	1025
42.801937	0.400737	1025
42.801987	0.400722	1026
42.802025	0.400707	1026
42.802067	0.400692	1026
42.802116	0.400683	1027
42.802158	0.40067	1027
42.802196	0.400655	1028
42.802238	0.400643	1028
42.80228	0.400635	1028
42.802319	0.400625	1029
42.802353	0.400612	1029
42.802391	0.400598	1029
42.802425	0.400582	1029
42.802467	0.400562	1030
42.802513	0.400538	1030
42.802563	0.400522	1031
42.802605	0.400497	1031
42.802647	0.400473	1031
42.802692	0.400452	1032
42.802734	0.400428	1032
42.802784	0.400398	1033
42.802822	0.40037	1033
42.802872	0.400338	1033
42.802914	0.400303	1034
42.802956	0.400277	1034
42.802994	0.400248	1035
42.803043	0.400213	1035
42.803093	0.400188	1035
42.803142	0.400165	1036
42.803188	0.400143	1036
42.803238	0.400117	1036
42.803287	0.40009	1037
42.803329	0.400058	1037
42.803379	0.40003	1037
42.803417	0.400003	1037
42.803459	0.399972	1038
42.803509	0.399947	1038
42.803547	0.399925	1038
42.803589	0.399897	1038
42.803631	0.399875	1039
42.803661	0.399853	1039
42.803703	0.39983	1040
42.803745	0.399802	1040
42.803776	0.399783	1041
42.803818	0.399757	1041
42.803848	0.399728	1041
42.80389	0.399705	1042
42.803921	0.399677	1042
42.803947	0.39965	1042
42.803978	0.399623	1043
42.804012	0.399602	1043
42.804043	0.399582	1044
42.804077	0.399563	1044
42.8041	0.399542	1045
42.804142	0.399518	1045
42.804165	0.39949	1046
42.804199	0.399463	1046
42.804241	0.399422	1047
42.804279	0.399385	1047
42.804306	0.39935	1047
42.804336	0.399315	1048
42.804356	0.399275	1048
42.804363	0.39923	1049
42.804363	0.399188	1049
42.804371	0.399155	1050
42.804356	0.399138	1050
42.804314	0.39914	1051
42.804287	0.399157	1051
42.804264	0.39918	1052
42.804241	0.399213	1052
42.804199	0.399243	1052
42.804165	0.399273	1053
42.804127	0.399303	1053
42.804092	0.399337	1054
42.804054	0.399368	1054
42.804012	0.399402	1054
42.803955	0.399427	1055
42.803913	0.39945	1055
42.803867	0.39947	1056
42.803825	0.39949	1056
42.803783	0.39951	1056
42.803718	0.399532	1057
42.803654	0.399555	1057
42.803604	0.399542	1058
42.803554	0.399547	1058
42.803516	0.399548	1058
42.803467	0.39955	1059
42.803417	0.399552	1059
42.803387	0.399555	1060
42.803345	0.399555	1060
42.803303	0.39956	1060
42.803265	0.399562	1060
42.803215	0.399565	1060
42.803165	0.399575	1060
42.803123	0.399583	1061
42.803078	0.399592	1061
42.803036	0.399602	1061
42.802986	0.399612	1062
42.802937	0.399625	1062
42.802891	0.399628	1063
42.802841	0.399638	1063
42.802799	0.399655	1063
42.80275	0.399665	1064
42.8027	0.39968	1064
42.802654	0.3997	1065
42.802605	0.399713	1065
42.802563	0.399722	1065
42.802505	0.399738	1066
42.802467	0.399758	1066
42.802425	0.399775	1067
42.802383	0.399787	1067
42.802345	0.399798	1067
42.802311	0.399803	1068
42.802269	0.399825	1068
42.802223	0.399838	1069
42.802174	0.399853	1069
42.802132	0.39987	1070
42.80209	0.399883	1070
42.802052	0.399898	1071
42.802017	0.399908	1071
42.801979	0.399913	1072
42.801945	0.399905	1072
42.801903	0.399898	1073
42.80188	0.399868	1073
42.801857	0.399845	1073
42.80183	0.399808	1074
42.801815	0.399767	1074
42.801823	0.39972	1075
42.801845	0.399667	1075
42.801872	0.399628	1076
42.801895	0.3996	1076
42.801929	0.39957	1076
42.80196	0.399547	1076
42.801994	0.399527	1076
42.802036	0.399502	1077
42.802074	0.399478	1077
42.802124	0.399457	1078
42.802174	0.399438	1078
42.802212	0.399422	1078
42.802254	0.399408	1078
42.802296	0.399397	1079
42.802334	0.399385	1079
42.802376	0.399377	1080
42.802418	0.399372	1080
42.802456	0.399363	1081
42.802498	0.399345	1081
42.802532	0.399327	1081
42.80257	0.399307	1082
42.802605	0.399283	1082
42.802628	0.39926	1083
42.802669	0.399238	1083
42.802711	0.399215	1084
42.80275	0.399187	1084
42.802792	0.399162	1085
42.802834	0.39914	1085
42.802872	0.399117	1085
42.802914	0.399093	1086
42.802956	0.399075	1086
42.802994	0.399055	1087
42.803043	0.399033	1087
42.803085	0.39901	1087
42.803135	0.398988	1088
42.803173	0.398973	1088
42.803207	0.398953	1088
42.803238	0.39893	1089
42.80328	0.398905	1089
42.803303	0.398877	1090
42.803337	0.398847	1090
42.80336	0.398818	1091
42.803402	0.398783	1091
42.803432	0.398752	1092
42.803467	0.398705	1092
42.803509	0.39866	1092
42.803539	0.398625	1092
42.803566	0.398592	1092
42.803589	0.398563	1093
42.803612	0.398525	1093
42.803623	0.398483	1093
42.803604	0.39844	1094
42.803589	0.398412	1094
42.803566	0.398392	1095
42.803524	0.398392	1095
42.803482	0.398402	1095
42.803459	0.398423	1096
42.803432	0.398445	1096
42.803402	0.398462	1097
42.803379	0.39848	1097
42.803345	0.398503	1097
42.803322	0.398525	1098
42.803287	0.398548	1098
42.803257	0.398565	1099
42.803223	0.398583	1099
42.803188	0.39859	1099
42.803165	0.398598	1100
42.803135	0.398607	1100
42.803101	0.398618	1101
42.803066	0.398628	1101
42.803043	0.39864	1102
42.803001	0.398647	1102
42.802978	0.398658	1102
42.802937	0.398672	1103
42.802906	0.398683	1103
42.802864	0.398693	1104
42.802841	0.398703	1104
42.802807	0.398715	1104
42.802776	0.398728	1105
42.802742	0.39874	1105
42.802711	0.398748	1106
42.802677	0.398755	1106
42.802647	0.39876	1107
42.802612	0.398767	1107
42.80257	0.398778	1107
42.80254	0.398788	1107
42.802505	0.398793	1107
42.802467	0.3988	1108
42.802433	0.3988	1108
42.802402	0.398802	1108
42.802368	0.398805	1109
42.802345	0.398812	1109
42.802303	0.398817	1109
42.802269	0.398823	1110
42.802231	0.398827	1110
42.802196	0.39883	1111
42.802166	0.398837	1111
42.802132	0.398843	1112
42.802101	0.398852	1112
42.802067	0.398863	1113
42.802036	0.398872	1113
42.802002	0.398883	1114
42.801968	0.398892	1114
42.801945	0.3989	1115
42.801922	0.398905	1115
42.801887	0.398912	1115
42.801857	0.398915	1116
42.80183	0.39891	1116
42.801807	0.398898	1116
42.801781	0.398882	1117
42.801773	0.398867	1117
42.801781	0.398838	1118
42.801792	0.398808	1118
42.801815	0.398782	1118
42.801845	0.398762	1119
42.80188	0.398743	1119
42.801914	0.398732	1120
42.801945	0.398715	1120
42.801968	0.3987	1120
42.801994	0.398685	1120
42.802025	0.39867	1121
42.802052	0.398655	1121
42.802082	0.398642	1122
42.802116	0.398628	1122
42.802158	0.398615	1122
42.802189	0.398598	1123
42.802231	0.398582	1123
42.802261	0.398563	1123
42.802296	0.398547	1123
42.802326	0.398528	1124
42.802353	0.398508	1124
42.802376	0.398485	1125
42.80241	0.398463	1125
42.802433	0.398443	1126
42.802467	0.398427	1126
42.80249	0.398403	1126
42.802524	0.39838	1127
42.802547	0.398348	1127
42.802578	0.398323	1128
42.802605	0.398297	1128
42.802628	0.398263	1128
42.802654	0.398233	1128
42.802685	0.39819	1129
42.802711	0.398152	1129
42.802734	0.398112	1130
42.80275	0.398068	1130
42.802769	0.398023	1130
42.802784	0.39798	1130
42.802807	0.397933	1131
42.802834	0.397888	1131
42.802849	0.397843	1131
42.802864	0.397802	1132
42.802891	0.397762	1132
42.802914	0.397725	1133
42.802937	0.397685	1133
42.802963	0.397645	1134
42.802986	0.39761	1134
42.803001	0.397577	1134
42.80302	0.397542	1135
42.803043	0.39751	1135
42.803078	0.397482	1135
42.803101	0.397452	1136
42.803123	0.397418	1136
42.80315	0.397388	1136
42.803173	0.39736	1137
42.803188	0.397327	1137
42.803207	0.397295	1138
42.803238	0.397263	1138
42.803265	0.397232	1139
42.803287	0.397203	1139
42.80331	0.397173	1139
42.803345	0.39714	1139
42.803379	0.397107	1139
42.803402	0.397067	1140
42.803425	0.39704	1140
42.803459	0.39701	1140
42.803482	0.396985	1141
42.803501	0.396957	1141
42.803524	0.396923	1142
42.803539	0.396892	1142
42.803566	0.396858	1142
42.803589	0.39683	1143
42.803612	0.396797	1143
42.803638	0.396763	1143
42.803669	0.396735	1144
42.803696	0.396705	1144
42.803718	0.396672	1144
42.803734	0.396648	1145
42.80376	0.396617	1145
42.803776	0.396592	1146
42.803791	0.396562	1146
42.803818	0.396527	1146
42.803841	0.396498	1147
42.803867	0.396468	1147
42.80389	0.396437	1148
42.803913	0.396405	1148
42.803932	0.39637	1148
42.803947	0.396337	1149
42.80397	0.39631	1149
42.803989	0.396292	1149
42.804012	0.396265	1150
42.804035	0.396243	1150
42.804069	0.396222	1151
42.804092	0.396205	1151
42.804119	0.396183	1151
42.80415	0.396165	1152
42.804176	0.39614	1152
42.804207	0.396115	1153
42.804222	0.396083	1153
42.804233	0.396045	1153
42.804222	0.396008	1154
42.804199	0.395987	1154
42.804165	0.395987	1154
42.804142	0.395998	1154
42.804119	0.396018	1154
42.804092	0.396043	1154
42.804062	0.396065	1155
42.804028	0.396088	1155
42.804005	0.3961	1155
42.803955	0.39612	1156
42.803921	0.396143	1156
42.80389	0.39616	1156
42.803867	0.396177	1157
42.803833	0.39619	1157
42.80381	0.396205	1158
42.803791	0.396217	1158
42.80376	0.39623	1158
42.803734	0.396242	1159
42.803718	0.39625	1159
42.803696	0.396255	1160
42.803661	0.396267	1160
42.803631	0.396283	1160
42.803604	0.3963	1161
42.803574	0.396322	1161
42.803547	0.39634	1161
42.803516	0.396367	1162
42.803474	0.396382	1162
42.803452	0.3964	1163
42.80341	0.396415	1163
42.803387	0.396435	1163
42.803352	0.396433	1164
42.803322	0.396437	1164
42.80328	0.396445	1164
42.803246	0.396453	1165
42.803207	0.396467	1165
42.803181	0.396487	1166
42.803158	0.396497	1166
42.803135	0.39651	1167
42.803116	0.396518	1167
42.803101	0.396525	1167
42.803059	0.39654	1168
42.803028	0.396557	1168
42.802994	0.396572	1169
42.802963	0.396588	1169
42.802906	0.396605	1169
42.802864	0.396622	1170
42.802841	0.39664	1170
42.802807	0.396663	1170
42.802784	0.396688	1170
42.802757	0.396712	1171
42.802734	0.396738	1171
42.802711	0.396765	1171
42.802677	0.39679	1172
42.802654	0.396815	1172
42.802612	0.39684	1173
42.80257	0.39687	1173
42.80254	0.396893	1174
42.802505	0.396918	1174
42.802483	0.396942	1174
42.802448	0.396958	1175
42.802425	0.396968	1175
42.802402	0.396982	1175
42.802368	0.396995	1176
42.802345	0.39701	1176
42.802311	0.397025	1177
42.802288	0.397045	1177
42.802254	0.397068	1177
42.802223	0.39709	1178
42.802189	0.397107	1178
42.802158	0.397132	1179
42.802139	0.397145	1179
42.802132	0.39716	1179
42.802101	0.397177	1180
42.802067	0.397192	1180
42.802025	0.397212	1181
42.801994	0.397235	1181
42.80196	0.39726	1181
42.801929	0.397283	1182
42.801903	0.397303	1182
42.801872	0.397323	1182
42.801845	0.397347	1183
42.801815	0.39737	1183
42.801792	0.397397	1184
42.801765	0.397425	1184
42.801735	0.397455	1184
42.801708	0.397487	1185
42.801685	0.397512	1185
42.801659	0.397533	1186
42.801636	0.397553	1186
42.801601	0.39757	1186
42.801571	0.397588	1186
42.801529	0.397605	1186
42.801498	0.39762	1187
42.801464	0.397628	1187
42.801434	0.397635	1188
42.801399	0.397638	1188
42.801369	0.397637	1189
42.801327	0.397628	1189
42.801304	0.39761	1189
42.801277	0.397587	1190
42.801262	0.397557	1190
42.801254	0.39751	1190
42.801247	0.39747	1191
42.801235	0.397425	1191
42.801247	0.39738	1192
42.801254	0.397333	1192
42.801269	0.397288	1193
42.801292	0.397247	1193
42.801311	0.397205	1194
42.801334	0.397165	1194
42.80135	0.397123	1195
42.801376	0.397082	1195
42.801399	0.397042	1195
42.801426	0.397002	1195
42.801449	0.39696	1196
42.801464	0.396922	1196
42.801491	0.396887	1196
42.801506	0.396847	1196
42.801521	0.396805	1197
42.801537	0.396762	1197
42.801571	0.39672	1198
42.801594	0.396678	1198
42.801628	0.396643	1199
42.801659	0.396603	1199
42.801685	0.396567	1200
42.801708	0.396532	1200
42.801743	0.396495	1200
42.801765	0.39646	1201
42.8018	0.39642	1201
42.801823	0.396377	1201
42.801857	0.396332	1201
42.801887	0.396288	1201
42.801929	0.396238	1201
42.80196	0.396197	1201
42.801987	0.39615	1202
42.80201	0.396102	1202
42.802036	0.396053	1202
42.802059	0.396012	1203
42.802082	0.395968	1203
42.802109	0.395928	1204
42.802132	0.395883	1204
42.802147	0.395842	1204
42.802166	0.395803	1205
42.802189	0.395763	1205
42.802212	0.395723	1205
42.802231	0.395685	1206
42.802238	0.395642	1206
42.802254	0.395602	1207
42.802246	0.395563	1207
42.802254	0.395532	1208
42.802254	0.39551	1208
42.802231	0.3955	1209
42.802204	0.395495	1209
42.802166	0.395507	1210
42.802132	0.395522	1210
42.802101	0.395538	1210
42.802067	0.395558	1211
42.802044	0.395578	1211
42.80201	0.395605	1212
42.801987	0.395632	1212
42.801952	0.39566	1213
42.801922	0.395693	1213
42.801895	0.395727	1214
42.801872	0.395763	1214
42.80183	0.395793	1215
42.8018	0.39582	1215
42.801765	0.39585	1216
42.801735	0.395882	1216
42.801701	0.395908	1216
42.801678	0.395938	1217
42.801643	0.395965	1217
42.801601	0.395993	1217
42.801571	0.396023	1217
42.801529	0.396045	1217
42.801498	0.396068	1218
42.801464	0.396083	1218
42.801434	0.396102	1219
42.801399	0.396127	1219
42.801357	0.396157	1219
42.801319	0.396188	1220
42.801285	0.39621	1220
42.801247	0.39622	1221
42.801212	0.396235	1221
42.80117	0.396257	1221
42.801132	0.396273	1222
42.801098	0.396297	1222
42.801067	0.396318	1222
42.801041	0.396338	1223
42.801018	0.396358	1223
42.800976	0.396378	1223
42.800953	0.396403	1224
42.800919	0.396428	1224
42.800888	0.396452	1224
42.800854	0.396473	1225
42.800831	0.396502	1225
42.800796	0.396525	1226
42.800774	0.396545	1226
42.800739	0.396562	1226
42.800709	0.396572	1227
42.800674	0.396577	1227
42.800644	0.396578	1228
42.80061	0.396572	1228
42.800579	0.396552	1229
42.80056	0.396518	1229
42.800545	0.396483	1230
42.800537	0.396447	1230
42.800545	0.396408	1230
42.80056	0.39637	1230
42.800579	0.396338	1231
42.800594	0.39631	1231
42.80061	0.396277	1232
42.800625	0.396247	1232
42.800651	0.396215	1233
42.800674	0.396187	1233
42.800701	0.39616	1233
42.800724	0.396137	1233
42.800747	0.396113	1233
42.800774	0.396085	1234
42.800804	0.396058	1234
42.800831	0.39603	1235
42.800861	0.395997	1235
42.800888	0.395957	1235
42.800911	0.395918	1236
42.800938	0.395883	1236
